organism_group,strain,collection_date,serovar,isolate,location,isolation_source,isolation_type,snp_cluster,min_same,min_diff,amr_genotypes,computed_types,serovar_new,resist,suscept,inter,suscept_dose_dep,country,isolation_source_new,suscept_sim,resist_sim,inter_sim,sdd_sim
E.coli and Shigella,19SD07GB08-EC,2019,NA,PDT000592114.1,USA:SD,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19IA08GB06-EC,2019,NA,PDT000594314.1,USA:IA,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19IA08CB16-EC,2019,NA,PDT000594315.1,USA:IA,chicken breast,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,folP_F28L=POINT,mdtM=COMPLETE,sul2=COMPLETE",NA,NA,sulfisoxazole,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7054628896984017,0.11337677071955755,0.8102603763856664,0.91441093065223
E.coli and Shigella,19IA08PC08-EC,2019,NA,PDT000594317.1,USA:IA,pork chop,environmental/other,NA,NA,NA,"aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,mdtM=COMPLETE,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid",,,USA,pork,0.5419523250272713,0.19465365114886496,0.8102603763856664,0.91441093065223
E.coli and Shigella,19IA08GT20-EC,2019,NA,PDT000594323.1,USA:IA,ground turkey,environmental/other,NA,NA,NA,"aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaHER-3=COMPLETE,mdtM=COMPLETE,sul1=COMPLETE",NA,NA,"ampicillin, gentamicin, streptomycin, sulfisoxazole","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6369424551189348,0.22169254026040053,0.8102603763856664,0.91441093065223
E.coli and Shigella,19IA08PC10-EC,2019,NA,PDT000594331.1,USA:IA,pork chop,environmental/other,NA,NA,NA,"aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,acrF=PARTIAL_END_OF_CONTIG,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cmlA1=COMPLETE,lnu(F)=COMPLETE,mdtM=COMPLETE,sat2=COMPLETE,sul3=COMPLETE,tet(B)=COMPLETE",NA,NA,"ampicillin, chloramphenicol, streptomycin, sulfisoxazole, tetracycline","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, ciprofloxacin, gentamicin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",,,USA,pork,0.5930903110371115,0.2430568228826242,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR08GB04-EC,2019,NA,PDT000594907.3,USA:OR,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR08CB12-EC,2019,NA,PDT000594909.3,USA:OR,chicken breasts,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR07GT12-EC,2019,NA,PDT000594910.3,USA:OR,ground turkey,environmental/other,NA,NA,NA,"aac(3)-IVa=COMPLETE,aac(3)-IVa=PARTIAL_END_OF_CONTIG,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",gentamicin,,USA,turkey,0.6604538207840384,0.24704995650653586,0.062416668109404355,0.91441093065223
E.coli and Shigella,19NC08PC02_EC,2019,NA,PDT000594968.1,USA:NC,ground pork (sus domesticus),environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,pork,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,19NC08GT20_EC,2019,NA,PDT000594969.1,USA:NC,ground turkey (meleagris gallopavo),environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,blaHER-3=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,"ampicillin, tetracycline","azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",amoxicillin-clavulanic acid,,USA,turkey,0.5987119458749156,0.2529117117554207,0.07671740290934269,0.91441093065223
E.coli and Shigella,19NC08CB08_EC,2019,NA,PDT000594974.1,USA:NC,chicken leg (gallus gallus),environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19NC08GT15_EC,2019,NA,PDT000594977.1,USA:NC,ground turkey (meleagris gallopavo),environmental/other,NA,NA,NA,"aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaEC=PARTIAL_END_OF_CONTIG,mdtM=COMPLETE,sul1=COMPLETE,tet(B)=COMPLETE",NA,NA,"gentamicin, streptomycin, sulfisoxazole, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6297867367734498,0.25624492133910876,0.8102603763856664,0.91441093065223
E.coli and Shigella,19NC08GT10_EC,2019,NA,PDT000594978.1,USA:NC,ground turkey (meleagris gallopavo),environmental/other,NA,NA,NA,"acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,sul2=COMPLETE,tet(B)=COMPLETE",NA,NA,"amoxicillin-clavulanic acid, ampicillin, cefoxitin, ceftriaxone, sulfisoxazole, tetracycline","azithromycin, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, trimethoprim-sulfamethoxazole",,,USA,turkey,0.5030816251894373,0.2050417554638575,0.8102603763856664,0.91441093065223
E.coli and Shigella,19NC08PC08_EC,2019,NA,PDT000594981.1,USA:NC,ground pork (sus domesticus),environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,pork,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,AR-0426,NA,NA,PDT000598662.1,NA,NA,clinical,NA,NA,NA,"acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT",NA,NA,,"ampicillin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, nalidixic acid, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,"azithromycin=, ceftiofur=, streptomycin=",NA,NA,0.5432260053008271,0.35215261665377673,0.8102603763856664,0.02287124049991241
E.coli and Shigella,AR-0425,NA,NA,PDT000598663.1,NA,NA,clinical,NA,NA,NA,"blaEC=COMPLETE,glpT_E448K=POINT,pmrB_Y358N=POINT",NA,NA,,"ampicillin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,"azithromycin=, streptomycin=",NA,NA,0.5774858729046733,0.35215261665377673,0.8102603763856664,0.021106242718748735
E.coli and Shigella,AR-0423,NA,NA,PDT000598665.1,NA,NA,clinical,NA,NA,NA,"aac(6')-Ib-cr5=COMPLETE,aadA16=COMPLETE,aadA1=COMPLETE,arr-3=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,dfrA27=COMPLETE,glpT_E448K=POINT,gyrA_S83L=POINT,parC_S80I=POINT,pmrB_Y358N=POINT,qnrB6=COMPLETE,sat2=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE,tet(B)=COMPLETE",NA,NA,"ampicillin, chloramphenicol, ciprofloxacin, nalidixic acid, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole","cefoxitin, ceftriaxone, gentamicin",,"azithromycin=, ceftiofur=, streptomycin=",NA,NA,0.17552062992374926,0.18839630493428716,0.8102603763856664,0.02287124049991241
E.coli and Shigella,19GA06GB10,2019,NA,PDT000600632.1,USA:GA,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA08GT10,2019,NA,PDT000600633.1,USA:GA,ground turkey,environmental/other,NA,NA,NA,"aac(3)-IVa=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-IIa=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Ic=PARTIAL,aph(6)-Id=COMPLETE,blaEC=COMPLETE,ble=COMPLETE,tet(A)=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",gentamicin,,USA,turkey,0.6604538207840384,0.24704995650653586,0.062416668109404355,0.91441093065223
E.coli and Shigella,19GA07CB16,2019,NA,PDT000600635.4,USA:GA,whole chicken,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA07GB09,2019,NA,PDT000600637.1,USA:GA,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA06GB01,2019,NA,PDT000600638.1,USA:GA,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA07PC02,2019,NA,PDT000600639.1,USA:GA,pork chops,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,pork,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA07GB02,2019,NA,PDT000600640.1,USA:GA,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,uhpT_E350Q=POINT",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA06GB06,2019,NA,PDT000600641.1,USA:GA,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA06GB05,2019,NA,PDT000600642.1,USA:GA,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",chloramphenicol,,USA,beef,0.6654666979990163,0.35215261665377673,0.04816886064908166,0.91441093065223
E.coli and Shigella,19GA06GB04,2019,NA,PDT000600643.1,USA:GA,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA06GB08,2019,NA,PDT000600649.1,USA:GA,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA07GT20,2019,NA,PDT000600651.1,USA:GA,ground turkey,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA08PC02,2019,NA,PDT000600653.1,USA:GA,pork chops,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaCMY-2=COMPLETE,blaCMY=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE,blaTEM-1=COMPLETE,parE_I529L=POINT,ptsI_V25I=POINT,tet(A)=COMPLETE,uhpT_E350Q=POINT",NA,NA,"amoxicillin-clavulanic acid, ampicillin, cefoxitin, ceftriaxone, tetracycline","azithromycin, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,pork,0.5201496603942454,0.2030387520796327,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA06GT05,2019,NA,PDT000600654.1,USA:GA,ground turkey,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA08GT05,2019,NA,PDT000600655.1,USA:GA,ground turkey,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA06PC06,2019,NA,PDT000600657.1,USA:GA,pork chops,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,pork,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA07PC04,2019,NA,PDT000600658.1,USA:GA,pork chops,environmental/other,NA,NA,NA,"aadA1=COMPLETE,acrF=PARTIAL_END_OF_CONTIG,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,lnu(F)=COMPLETE,mdtM=COMPLETE,sat2=COMPLETE,tet(B)=COMPLETE",NA,NA,"ampicillin, streptomycin, tetracycline","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,pork,0.6717738359721938,0.26466408757902343,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA07CB08,2019,NA,PDT000600660.1,USA:GA,chicken thighs,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19GA06CB40,2019,NA,PDT000600661.1,USA:GA,whole chicken,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,uhpT_E350Q=POINT",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR08GT09-EC,2019,NA,PDT000600796.1,USA:OR,ground turkey,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR09PC01-EC,2019,NA,PDT000600799.1,USA:OR,pork chop,environmental/other,NA,NA,NA,"aadA2=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,dfrA12=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,pork,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR08GT12-EC,2019,NA,PDT000601030.1,USA:OR,ground turkey,environmental/other,NA,NA,NA,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6920815239383942,0.24704995650653586,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR09GB07-EC,2019,NA,PDT000601907.4,USA:OR,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR09PC07-EC,2019,NA,PDT000601908.1,USA:OR,pork chops,environmental/other,NA,NA,NA,"aadA1=COMPLETE,aadA2=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,cmlA1=COMPLETE,mdtM=COMPLETE,sul3=COMPLETE,tet(B)=COMPLETE",NA,NA,"amoxicillin-clavulanic acid, ampicillin, cefoxitin, ceftriaxone, chloramphenicol, streptomycin, sulfisoxazole, tetracycline","azithromycin, ciprofloxacin, gentamicin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",,,USA,pork,0.4242720878811139,0.19122522077725146,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR09GB05-EC,2019,NA,PDT000601909.1,USA:OR,ground beef,environmental/other,NA,NA,NA,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,beef,0.6920815239383942,0.24704995650653586,0.8102603763856664,0.91441093065223
